internal_id,bartlett_id,common_name,genus,latitude,longitude,color_code
24,807385,Maple-Red,Acer,41.690877224,-73.897673032,009b04
49,807410,Pine-Eastern White,Pinus,41.690409055,-73.896401795,ffff00
51,807412,Douglas Fir,Pseudotsuga,41.690235472,-73.896582661,ffff00
53,807414,Oak-Pin,Quercus,41.689956557,-73.896384210,009b04
60,807421,Oak-Pin,Quercus,41.690365363,-73.897613138,009b04
71,807432,Styrax-Japanese Snowbell,Styrax,41.689633236,-73.896581060,009b04
77,807438,Maple-Amur,Acer,41.689016904,-73.896690113,009b04
82,807443,Maple-Sugar,Acer,41.688372147,-73.896493153,009b04
84,807445,Cherry-Sargent,Prunus,41.688505024,-73.896104238,009b04
85,807446,Cherry-Sargent,Prunus,41.688681382,-73.896168053,009b04
87,807448,Cherry-Sargent,Prunus,41.689336274,-73.896205765,009b04
92,807453,Maple-Sugar,Acer,41.688506465,-73.896993325,009b04
98,807459,Maple-Sugar,Acer,41.689055644,-73.897232030,009b04
118,807479,Maple-David's,Acer,41.688433576,-73.898142612,009b04
123,807484,Honeylocust-Thornless Common,Gleditsia,41.688824941,-73.897646739,009b04
135,807496,Maple-Three Flower,Acer,41.688552968,-73.898437762,009b04
142,807503,Magnolia-Star,Magnolia,41.688657537,-73.898506840,009b04
165,807860,Maple-Red,Acer,41.691146873,-73.898078994,009b04
189,807884,Hemlock-Canadian,Tsuga,41.691130578,-73.898374283,ffff00
197,807892,Maple-Amur,Acer,41.691432268,-73.898651485,009b04
202,807897,Maple-Sugar,Acer,41.691325997,-73.898815123,009b04
213,807908,Maple-Sugar,Acer,41.691457397,-73.899055672,009b04
248,807943,Maple-Amur,Acer,41.691637848,-73.899678095,009b04
252,807947,Maple-Amur,Acer,41.691698644,-73.899847957,009b04
263,807958,Yellowwood-American,Cladrastis,41.691426593,-73.899720275,009b04
266,807961,Spruce-Norway,Picea,41.691283209,-73.899532997,009b04
287,808790,Cedar-Deodar,Cedrus,41.691394931,-73.899914484,009b04
290,808793,Pine-Eastern White,Pinus,41.691304404,-73.899969166,ffff00
293,808796,Pine-Eastern White,Pinus,41.690959012,-73.899945862,009b04
332,808836,Pine-Eastern White,Pinus,41.690062413,-73.899578653,855b00
337,808841,Pine-Eastern White,Pinus,41.690071041,-73.899394517,ffff00
349,808853,Douglas Fir,Pseudotsuga,41.689736728,-73.899242986,ffff00
356,808860,Pine-Eastern White,Pinus,41.689433936,-73.899263367,009b04
364,808868,Pine-Eastern White,Pinus,41.689378425,-73.899148385,009b04
380,808884,Pine-Eastern White,Pinus,41.688933737,-73.899001899,009b04
381,808885,Pine-Eastern White,Pinus,41.688911056,-73.898954533,009b04
393,808897,Spruce-Norway,Picea,41.688742378,-73.898784547,009b04
407,809627,Oak-Northern Red,Quercus,41.688687860,-73.899008131,009b04
416,809636,Honeylocust-Thornless Common,Gleditsia,41.687724134,-73.898532748,009b04
420,809640,Honeylocust-Thornless Common,Gleditsia,41.687209735,-73.898292825,009b04
421,809641,Oak-Northern Red,Quercus,41.687190938,-73.898224051,009b04
426,809646,Pine-Eastern White,Pinus,41.687730142,-73.898377058,009b04
429,809649,Pine-Eastern White,Pinus,41.687769124,-73.898396248,009b04
448,809668,Magnolia-Star,Magnolia,41.686708989,-73.897906166,009b04
452,809672,Magnolia-Star,Magnolia,41.686250468,-73.897885743,009b04
478,809698,Yellowwood-American,Cladrastis,41.686217258,-73.897559192,009b04
532,810177,Maple-Norway,Acer,41.687915071,-73.896120403,009b04
542,810188,Dogwood-Flowering,Cornus,41.687677814,-73.896911223,009b04
543,810189,Maple-Sugar,Acer,41.687437182,-73.897065180,009b04
546,810192,Maple-Sugar,Acer,41.687321783,-73.896333775,ff0000
549,810195,Spruce-Norway,Picea,41.687243435,-73.896078113,009b04
559,810205,Spruce-Norway,Picea,41.686493191,-73.896918779,009b04
569,810215,Honeylocust-Thornless Common,Gleditsia,41.686041643,-73.896383520,009b04
570,810216,Honeylocust-Thornless Common,Gleditsia,41.685989057,-73.896510671,009b04
580,810227,Beech-European,Fagus,41.685579751,-73.896558819,009b04
597,810244,Yew-English,Taxus,41.685515258,-73.896117523,009b04
603,810250,Yew-English,Taxus,41.685662925,-73.896064707,009b04
614,810261,Japanese Umbrella Pine,Sciadopitys,41.685661572,-73.895713143,009b04
618,810265,Magnolia-Star,Magnolia,41.685766434,-73.895577458,009b04
631,811291,Magnolia-Star,Magnolia,41.685778805,-73.895162354,009b04
633,811293,Oak-Pin,Quercus,41.685506298,-73.895059714,009b04
662,811322,Stewartia,Stewartia,41.685157057,-73.895808462,009b04
663,811323,Spruce-Norway,Picea,41.685141931,-73.895892693,009b04
667,811327,Dogwood-Flowering,Cornus,41.685249674,-73.895916324,009b04
678,811338,Beech-American,Fagus,41.685213789,-73.896582530,009b04
680,811340,Spruce-Norway,Picea,41.685149205,-73.896748220,009b04
686,811346,Pine-Eastern White,Pinus,41.684758943,-73.895287937,009b04
690,811350,Fir-White,Abies,41.684712456,-73.895310211,009b04
696,811356,Holly-American,Ilex,41.684408245,-73.895600555,009b04
702,811362,Oak-White,Quercus,41.684264436,-73.895099801,ffff00
706,811366,Crabapple,Malus,41.684521117,-73.895020742,009b04
724,811384,Linden,Tilia,41.683446420,-73.896909705,009b04
726,811386,Yellowwood-American,Cladrastis,41.683634696,-73.896917890,009b04
740,812221,Linden,Tilia,41.683496401,-73.896074973,009b04
756,812237,Oak-Northern Red,Quercus,41.683079678,-73.896214971,009b04
781,812258,Pine-Eastern White,Pinus,41.682128831,-73.896112085,009b04
799,812276,Pine-Eastern White,Pinus,41.681531510,-73.895486019,009b04
814,812291,Oak-Northern Red,Quercus,41.682556179,-73.895660039,009b04
815,812292,Oak-Northern Red,Quercus,41.682652338,-73.895793423,009b04
819,812296,Zelkova-Japanese,Zelkova,41.682931203,-73.896292268,009b04
826,812303,Honeylocust-Thornless Common,Gleditsia,41.682320440,-73.895028852,009b04
828,812305,Zelkova-Japanese,Zelkova,41.682549278,-73.895246414,009b04
829,812306,Oak-Northern Red,Quercus,41.682626763,-73.895223540,009b04
830,812307,Honeylocust-Thornless Common,Gleditsia,41.682757041,-73.895215909,009b04
873,812350,Crabapple,Malus,41.682494058,-73.894910985,009b04
874,812351,Crabapple,Malus,41.682448196,-73.894863596,009b04
875,812352,Crabapple,Malus,41.682406559,-73.894834504,009b04
881,812358,Elm-Chinese,Ulmus,41.682046768,-73.894602509,009b04
885,812982,Pine-Eastern White,Pinus,41.682574351,-73.893802377,009b04
898,812995,Pine-Eastern White,Pinus,41.682188582,-73.894200547,009b04
906,813003,Spruce-Norway,Picea,41.682091149,-73.894509327,009b04
907,813004,Spruce-Norway,Picea,41.682062822,-73.894510932,009b04
913,813010,Spruce-Norway,Picea,41.681706936,-73.894637624,009b04
926,813023,Pine-Eastern White,Pinus,41.681366811,-73.895105267,009b04
933,813030,Maple-Sugar,Acer,41.681108333,-73.894788400,009b04
934,813031,Pine-Eastern White,Pinus,41.681106232,-73.894701407,009b04
942,813039,Spruce-Norway,Picea,41.680967614,-73.894327085,009b04
945,813042,Pine-Eastern White,Pinus,41.680890657,-73.894134573,009b04
947,813044,Pine-Eastern White,Pinus,41.681091042,-73.893763565,009b04
951,813048,Pine-Eastern White,Pinus,41.680986117,-73.893818898,009b04
959,813056,Pine-Eastern White,Pinus,41.680933351,-73.894096818,009b04
960,813057,Pine-Eastern White,Pinus,41.680973232,-73.894035567,009b04
975,813072,Pine-Eastern White,Pinus,41.682036547,-73.894141779,009b04
979,813076,Pine-Eastern White,Pinus,41.682274333,-73.893523749,009b04
987,813084,Spruce-Norway,Picea,41.681825735,-73.893103021,009b04
988,813085,Spruce-Norway,Picea,41.681796351,-73.893161293,009b04
993,813090,Spruce-Norway,Picea,41.681617841,-73.893219699,009b04
997,813094,Birch-Paper,Betula,41.681513081,-73.893436976,009b04
1000,813097,Birch-Paper,Betula,41.681449509,-73.893347127,009b04
1045,807564,Douglas Fir,Pseudotsuga,41.689628011,-73.895662906,009b04
1060,807579,Spruce-Norway,Picea,41.689771052,-73.895177882,009b04
1064,807583,Magnolia,Magnolia,41.689359284,-73.893921018,009b04
1069,807588,Arborvitae-White Cedar,Thuja,41.689198812,-73.893871200,009b04
1081,807600,Spruce-Norway,Picea,41.689203182,-73.893710070,009b04
1085,807604,Spruce-Norway,Picea,41.688908337,-73.893884103,009b04
1100,807619,Dogwood-Kousa,Cornus,41.688548350,-73.894579409,009b04
1111,807630,Arborvitae-White Cedar,Thuja,41.688808964,-73.894442642,009b04
1115,807634,Arborvitae-White Cedar,Thuja,41.688823760,-73.894360695,009b04
1116,807635,Arborvitae-White Cedar,Thuja,41.688847187,-73.894325396,009b04
1122,807974,Arborvitae-White Cedar,Thuja,41.688900720,-73.894203624,009b04
1123,807975,Arborvitae-White Cedar,Thuja,41.688935326,-73.894183032,009b04
1137,807989,Pine-Scotch,Pinus,41.688612939,-73.895118422,009b04
1162,808014,Oak-Pin,Quercus,41.690084762,-73.894403245,ff0000
1167,808019,Arborvitae-White Cedar,Thuja,41.689847781,-73.893856274,009b04
1168,808020,Arborvitae-White Cedar,Thuja,41.689799255,-73.893802907,009b04
1169,808021,Hemlock-Canadian,Tsuga,41.689752326,-73.893741114,009b04
1200,808052,Pine-Eastern White,Pinus,41.689570986,-73.892519022,009b04
1204,808056,Maple-Red,Acer,41.689857703,-73.893249964,009b04
1205,808057,Linden,Tilia,41.689883904,-73.893403676,009b04
1210,808062,Maple-Norway,Acer,41.689966259,-73.893651039,ff0000
1211,808063,Maple-Red,Acer,41.689968540,-73.893699576,009b04
1215,808067,Maple-Norway,Acer,41.690048873,-73.893806784,009b04
1216,808068,Maple-Norway,Acer,41.690019122,-73.893834048,ffff00
1219,808071,Larch-Common,Larix,41.690034395,-73.893926325,ffff00
1224,808076,Linden,Tilia,41.690054626,-73.893983800,009b04
1251,808920,Oak-Swamp White,Quercus,41.689755327,-73.890798284,009b04
1260,808929,Tupelo-Black,Nyssa,41.689233315,-73.890845536,009b04
1262,808931,Birch-River,Betula,41.689201318,-73.890921394,009b04
1272,808941,Birch-River,Betula,41.689231950,-73.891103504,009b04
1281,808950,Birch-Gray,Betula,41.689158518,-73.890849239,ffff00
1282,808951,Birch-River,Betula,41.689148640,-73.890895208,009b04
1298,808967,Birch-River,Betula,41.688721808,-73.890690475,009b04
1300,808969,Beech-European,Fagus,41.688694589,-73.890835463,009b04
1306,808975,Hornbeam-European,Carpinus,41.688569669,-73.890771634,009b04
1327,808996,Golden Larch,Pseudolarix,41.689078482,-73.891488988,009b04
1338,809007,Falsecypress-Chamaecyparis,Chamaecyparis,41.689004202,-73.891208057,009b04
1373,809042,Crabapple,Malus,41.688893653,-73.892483767,009b04
1396,809758,Oak-Swamp White,Quercus,41.688259870,-73.891818070,009b04
1404,809766,Pine-Eastern White,Pinus,41.688691204,-73.892812559,ffff00
1406,809768,Pine-Eastern White,Pinus,41.688646072,-73.892921227,009b04
1408,809770,Spruce-Norway,Picea,41.688569214,-73.892917953,ffff00
1421,809783,Spruce-Colorado Blue,Picea,41.688729111,-73.893134458,009b04
1437,809799,Hackberry,Celtis,41.688255007,-73.893118289,ffff00
1439,809801,Crabapple,Malus,41.688198307,-73.893080368,009b04
1504,810293,Not on list,Non-listed,41.688065571,-73.895734456,009b04
1512,810301,Douglas Fir,Pseudotsuga,41.688090912,-73.895290857,009b04
1538,810327,Birch-River,Betula,41.687934036,-73.893389892,009b04
1556,810345,Oak-Northern Red,Quercus,41.687428582,-73.893707397,009b04
1568,810357,Oak-Pin,Quercus,41.687999010,-73.893109021,009b04
1594,810383,Falsecypress-Hinoki,Chamaecyparis,41.686687457,-73.894137787,009b04
1605,810994,Cherry-Flowering,Prunus,41.686860146,-73.893329298,009b04
1652,811041,Crabapple,Malus,41.686397036,-73.895464508,009b04
1684,811390,Maple-Paperbark,Acer,41.687664839,-73.894734210,009b04
1705,811411,Persimmon-Common,Diospyros,41.688198063,-73.893905366,009b04
1709,811415,Tupelo-Black,Nyssa,41.687763678,-73.894328559,009b04
1710,811416,Oak-English,Quercus,41.687635338,-73.894547239,ffff00
1714,811420,Elm-Chinese,Ulmus,41.687575480,-73.894275897,009b04
1720,811426,Stewartia-Japanese,Stewartia,41.687381494,-73.894117344,009b04
1736,811442,Maple-Red,Acer,41.686882874,-73.892990062,009b04
1739,811445,Oak-White,Quercus,41.686907074,-73.893082838,009b04
1750,811456,Maple-Red,Acer,41.685555619,-73.893119538,009b04
1769,811475,Hemlock-Canadian,Tsuga,41.685453584,-73.893403409,009b04
1790,811496,Yellowwood-American,Cladrastis,41.685253272,-73.894016372,009b04
1795,811501,Zelkova-Japanese,Zelkova,41.685963507,-73.894689082,009b04
1798,811504,Magnolia-Saucer,Magnolia,41.685650928,-73.894746585,009b04
1802,811508,Fir-Balsam,Abies,41.685640836,-73.894481039,009b04
1823,812365,Magnolia,Magnolia,41.684802608,-73.895105291,009b04
1843,812385,Arborvitae-White Cedar,Thuja,41.684564200,-73.894639404,009b04
1856,812398,Spruce-Norway,Picea,41.684658127,-73.893783286,009b04
1857,812399,Spruce-Norway,Picea,41.684707058,-73.893774307,009b04
1860,812402,Yellowwood-American,Cladrastis,41.684716207,-73.894067779,009b04
1868,812410,Pine-Japanese White,Pinus,41.684790331,-73.894249545,009b04
1870,812412,Pine-Eastern White,Pinus,41.684793907,-73.894120857,009b04
1881,812423,Hemlock-Canadian,Tsuga,41.685015074,-73.893805239,855b00
1903,812445,Spruce-Norway,Picea,41.684783673,-73.893515609,009b04
1909,812451,Hemlock-Canadian,Tsuga,41.684571020,-73.893562170,009b04
1913,812455,Spruce-Norway,Picea,41.684590529,-73.893441301,009b04
1915,812457,Hemlock-Canadian,Tsuga,41.684389013,-73.893501363,009b04
1916,812458,Hemlock-Canadian,Tsuga,41.684356427,-73.893530168,009b04
1935,812477,Yew-English,Taxus,41.683919042,-73.894048193,009b04
1939,812481,Hemlock-Canadian,Tsuga,41.683952378,-73.894119227,009b04
1975,813132,Hemlock-Canadian,Tsuga,41.684233287,-73.894567458,ffff00
1983,813140,Yew-English,Taxus,41.683950834,-73.894633898,009b04
1995,817560,Maple-Norway,Acer,41.684853878,-73.893441188,ffff00
2010,813165,Sassafras-Common,Sassafras,41.683973766,-73.894888009,ffff00
2015,813170,Willow,Salix,41.683724249,-73.894631980,009b04
2023,813178,Willow,Salix,41.684109573,-73.895493121,009b04
2060,813117,Oak-Northern Red,Quercus,41.680887969,-73.892600542,009b04
2061,813118,Oak-White,Quercus,41.680877032,-73.892535836,009b04
2077,813211,Pine-Eastern White,Pinus,41.680681110,-73.892993998,009b04
2140,817614,Crabapple,Malus,41.683476960,-73.891731553,009b04
2145,817619,Crabapple,Malus,41.683519700,-73.892066412,009b04
2153,817627,Crabapple,Malus,41.683551466,-73.891869937,009b04
2160,817634,Crabapple,Malus,41.683617795,-73.891905783,009b04
2165,817639,Crabapple,Malus,41.683761304,-73.891964140,ffff00
2177,817651,Pear-Callery,Pyrus,41.684039671,-73.891825890,ffff00
2184,817658,Spruce-Norway,Picea,41.684359628,-73.891669280,ffff00
2225,823609,Crabapple,Malus,41.683946131,-73.891242781,009b04
2236,823620,Oak-Northern Red,Quercus,41.683388525,-73.890641312,009b04
2248,823632,Maple-Norway,Acer,41.683681214,-73.890800482,009b04
2304,823688,Maple-Boxelder,Acer,41.685803148,-73.890344761,009b04
2305,823689,Maple-Sugar,Acer,41.685851461,-73.890166929,009b04
2315,823699,Maple-Sugar,Acer,41.686063049,-73.890111532,009b04
2318,823702,Oak-Northern Red,Quercus,41.686387150,-73.890193125,009b04
2319,823703,Oak-Northern Red,Quercus,41.686473412,-73.890166657,009b04
2330,823714,Maple-Sugar,Acer,41.685919211,-73.889363716,009b04
2333,823717,Maple-Sugar,Acer,41.685882643,-73.889660723,009b04
2346,823730,Pine-Eastern White,Pinus,41.686073478,-73.890925386,009b04
2359,823743,Spruce-Norway,Picea,41.686811198,-73.890545320,009b04
2371,823755,Arborvitae-White Cedar,Thuja,41.684135985,-73.904034212,009b04
2399,823783,Cherry-Flowering,Prunus,41.684726086,-73.903912935,009b04
2405,823789,Elm-Chinese,Ulmus,41.685155954,-73.903446136,009b04
2406,823790,Elm-Chinese,Ulmus,41.685319237,-73.903303911,009b04
2422,823806,Pine-Eastern White,Pinus,41.686686397,-73.902158653,ffff00
2432,823816,Zelkova-Japanese,Zelkova,41.685850603,-73.900954328,009b04
42,807403,Pine-Eastern White,Pinus,41.690331863,-73.896628794,009b04
44,807405,Douglas Fir,Pseudotsuga,41.690291109,-73.896556037,009b04
86,807447,Styrax-Japanese Snowbell,Styrax,41.688928439,-73.896180659,009b04
269,807964,Spruce-Norway,Picea,41.691200001,-73.899748693,009b04
316,808820,Pine-Eastern White,Pinus,41.690451808,-73.899786504,855b00
335,808839,Pine-Eastern White,Pinus,41.690054732,-73.899520051,009b04
368,808872,Pine-Eastern White,Pinus,41.689370664,-73.899170637,009b04
415,809635,Honeylocust-Thornless Common,Gleditsia,41.687837358,-73.898580821,009b04
742,812223,Dogwood-Kousa,Cornus,41.683423723,-73.896191055,009b04
794,812271,Spruce-Norway,Picea,41.681692783,-73.895687041,009b04
833,812310,Sweetgum-Common,Liquidambar,41.683047043,-73.895899793,009b04
870,812347,Crabapple,Malus,41.682664654,-73.895022361,009b04
927,813024,Spruce-Norway,Picea,41.681276127,-73.895057204,009b04
943,813040,Spruce-Norway,Picea,41.680951622,-73.894260305,009b04
944,813041,Pine-Eastern White,Pinus,41.680944987,-73.894197341,009b04
1101,807620,Hemlock-Canadian,Tsuga,41.688859855,-73.894682287,009b04
1303,808972,Hornbeam-European,Carpinus,41.688520909,-73.890870622,009b04
1323,808992,Golden Larch,Pseudolarix,41.688954285,-73.891303546,009b04
1325,808994,Pine-Eastern White,Pinus,41.688991899,-73.891399708,009b04
1347,809016,Fir-White,Abies,41.688672232,-73.890940965,009b04
1350,809019,Hardy Rubber Tree,Eucommia,41.688386858,-73.891292671,009b04
1510,810299,Spruce-Norway,Picea,41.688088319,-73.895355247,009b04
1674,811063,Spruce-Norway,Picea,41.686810631,-73.894514614,009b04
1811,811517,Maple-Red,Acer,41.685344539,-73.894486477,009b04
1822,812364,Magnolia-Saucer,Magnolia,41.684916436,-73.894762103,009b04
1832,812374,Spruce-Norway,Picea,41.684444754,-73.894648417,009b04
1865,812407,Yellowwood-American,Cladrastis,41.684729155,-73.894263631,009b04
1866,812408,Japanese Umbrella Pine,Sciadopitys,41.684720944,-73.894330403,009b04
2008,813163,Mulberry-White,Morus,41.684073565,-73.895036984,009b04
2041,813098,Spruce-Norway,Picea,41.681443521,-73.893495348,009b04
2071,813205,Spruce-Norway,Picea,41.680797365,-73.893317387,009b04
2113,817587,Crabapple,Malus,41.683868290,-73.892604437,009b04
2143,817617,Crabapple,Malus,41.683368758,-73.892008142,009b04
2149,817623,Crabapple,Malus,41.683494209,-73.891824318,009b04
2188,817662,Dogwood-Flowering,Cornus,41.684548282,-73.892024842,009b04
2192,823576,Spruce-Norway,Picea,41.684518427,-73.891748051,009b04
2230,823614,Arborvitae-White Cedar,Thuja,41.683776533,-73.891293912,ffff00
2238,823622,Pine-Eastern White,Pinus,41.683373530,-73.890484729,009b04
2288,823672,Arborvitae-White Cedar,Thuja,41.684625530,-73.890425438,009b04
2329,823713,Maple-Red,Acer,41.685983077,-73.889250042,009b04
2363,823747,Oak-Northern Red,Quercus,41.686661154,-73.890333580,009b04
2392,823776,Maple-Norway,Acer,41.684719598,-73.903385796,009b04
2442,1369619,Leyland Cypress,x,41.683436389,-73.894689944,009b04
2443,1369621,Leyland Cypress,x,41.683456271,-73.894672867,ffff00
2472,1369630,Maple-Paperbark,Acer,41.688165591,-73.898263991,009b04
2474,1369634,Douglas Fir,Pseudotsuga,41.688058546,-73.898421284,009b04
2477,1369640,Serviceberry-Downy,Amelanchier,41.687912732,-73.897548808,009b04
2485,1369656,Magnolia-Star,Magnolia,41.689671362,-73.897590983,009b04
2553,1456059,Elm-Siberian,Ulmus,41.688207063,-73.890038574,009b04
2508,1456076,Oak-Northern Red,Quercus,41.686251910,-73.891871760,009b04
2510,1456082,Dogwood-Flowering,Cornus,41.686460580,-73.891511571,ffff00
2546,1456107,Cherry,Prunus,41.687919680,-73.890525839,ffff00
2549,1456113,Oak-Swamp White,Quercus,41.687946739,-73.890413539,009b04
2595,1456134,Walnut-Black,Juglans,41.689093114,-73.889678716,009b04
2579,1456151,Pine-Eastern White,Pinus,41.689710812,-73.888619851,ffff00
2580,1456153,Pine-Eastern White,Pinus,41.689707788,-73.888647909,009b04
2609,1456158,Elm-Chinese,Ulmus,41.686030054,-73.902902150,009b04
2643,1456173,Elaeagnus-Russian Olive,Elaeagnus,41.688214161,-73.902108776,ffff00
2628,1456192,Pine-Eastern White,Pinus,41.687266113,-73.902083951,009b04
2658,1456203,Honeylocust-Thornless Common,Gleditsia,41.688388476,-73.903045451,ffff00
2668,1456222,Spruce-Norway,Picea,41.688382048,-73.903366224,ffff00
2669,1456227,Spruce-Norway,Picea,41.688425658,-73.903398785,ffff00
2720,1456228,Serviceberry,Amelanchier,41.687393534,-73.902556032,ffff00
2721,1456232,Birch-River,Betula,41.687528803,-73.903064571,009b04
2673,1456240,Dogwood-Flowering,Cornus,41.688700419,-73.903426763,009b04
2730,1456259,Oak-Pin,Quercus,41.687376703,-73.902449389,009b04
2708,1456269,Planetree-London,Platanus,41.687349599,-73.903074287,009b04
2683,1456270,Crabapple,Malus,41.688017465,-73.903911659,009b04
2737,1456280,Hemlock-Canadian,Tsuga,41.687700012,-73.902281023,009b04
2742,1456295,Ash-Green,Fraxinus,41.687922969,-73.902448564,ffff00
2501,1456055,Dogwood-Cornelian Cherry,Cornus,41.686124348,-73.891343729,009b04
2497,1680340,Katsuratree,Cercidiphyllum,41.688282000,-73.897811900,009b04
2751,1703993,Dogwood-Kousa,Cornus,41.686862900,-73.890617400,009b04
2760,1878653,Not on list,Non-listed,41.689746900,-73.895698500,009b04
2795,2001503,Birch-River,Betula,41.690227500,-73.890541100,009b04
2796,2001504,Birch-River,Betula,41.690177900,-73.890586900,009b04
2797,2001505,Birch-River,Betula,41.690067300,-73.890380900,009b04
2799,2012166,Maple-Freeman's,Acer,41.690406800,-73.890907300,009b04
2811,2252404,Oak-Willow,Quercus,41.684478800,-73.892562900,009b04
2812,2252406,Elm-American,Ulmus,41.685813900,-73.897171000,009b04
2817,2255640,Elm-American,Ulmus,41.686523400,-73.895942700,009b04
2818,2255657,Maple-Red,Acer,41.690040600,-73.894874600,009b04
2820,2257177,Elm-American,Ulmus,41.686882000,-73.897270200,009b04
2821,2257178,Oak-Pin,Quercus,41.687461900,-73.897331200,009b04
2823,2320770,Planetree-London,Platanus,41.683521300,-73.894485500,009b04
2825,2320799,Planetree-London,Platanus,41.683349600,-73.894378700,009b04
2826,2320803,Planetree-London,Platanus,41.683345800,-73.894477800,009b04
2827,2320804,Planetree-London,Platanus,41.683437300,-73.894569400,009b04
2848,2534336,Hackberry,Celtis,41.685695600,-73.897995000,009b04
2852,2534356,Sweetgum-Common,Liquidambar,41.685226400,-73.897857700,009b04
2854,2571835,Oak-Northern Red,Quercus,41.684799200,-73.897766100,009b04
2860,2655830,Sweetgum-Common,Liquidambar,41.682608900,-73.896617290,009b04
2866,2668672,Dogwood-Flowering,Cornus,41.683845500,-73.897499100,009b04
2870,2677833,Oak-Scarlet,Quercus,41.682988578,-73.896989158,009b04
22,807383,Hazel-Turkish Filbert,Corylus,41.691185595,-73.897754985,009b04
30,807391,Pine-Eastern White,Pinus,41.690683938,-73.897356883,009b04
70,807431,Maackia-Amur,Maackia,41.689688870,-73.896615410,009b04
73,807434,Maple-Sugar,Acer,41.689226500,-73.896840353,009b04
75,807436,Maple-Paperbark,Acer,41.689007487,-73.896871199,009b04
99,807460,Maple-Hedge,Acer,41.688964586,-73.897211108,009b04
101,807462,Maple-Sugar,Acer,41.688693392,-73.897167756,009b04
102,807463,Oak-Bur,Quercus,41.688294183,-73.897284290,009b04
114,807475,Spruce-Norway,Picea,41.688218527,-73.897863264,009b04
126,807487,Honeylocust-Thornless Common,Gleditsia,41.688860534,-73.897349895,009b04
134,807495,Maple-Three Flower,Acer,41.688555230,-73.898480370,009b04
136,807497,Maple-Three Flower,Acer,41.688541064,-73.898405172,009b04
138,807499,Maple-Three Flower,Acer,41.688560414,-73.898334834,009b04
147,807508,Spruce-Norway,Picea,41.689521619,-73.898981748,009b04
193,807888,Hazel-Turkish Filbert,Corylus,41.691377245,-73.898466999,009b04
201,807896,Maple-Sugar,Acer,41.691329870,-73.898703984,009b04
203,807898,Maple-Amur,Acer,41.691445950,-73.898817878,009b04
205,807900,Maple-Amur,Acer,41.691439935,-73.898842430,009b04
234,807929,Beech-American,Fagus,41.691474202,-73.899423438,009b04
249,807944,Yellowwood-American,Cladrastis,41.691657403,-73.899770701,009b04
254,807949,Maple-Amur,Acer,41.691709676,-73.899980651,009b04
255,807950,Hawthorn,Crataegus,41.691687989,-73.900052866,009b04
297,808801,Spruce-Norway,Picea,41.690838819,-73.899803811,009b04
311,808815,Pine-Eastern White,Pinus,41.690524561,-73.899819361,855b00
326,808830,Pine-Eastern White,Pinus,41.690251367,-73.899660113,009b04
327,808831,Pine-Eastern White,Pinus,41.690259471,-73.899626247,009b04
340,808844,Crabapple,Malus,41.690158899,-73.899065566,009b04
346,808850,Pine-Eastern White,Pinus,41.689697291,-73.899366471,009b04
366,808870,Pine-Eastern White,Pinus,41.689363140,-73.899125442,009b04
377,808881,Pine-Eastern White,Pinus,41.689002662,-73.899067807,009b04
403,809623,Oak-Northern Red,Quercus,41.689010873,-73.899171179,009b04
412,809632,Honeylocust-Thornless Common,Gleditsia,41.688187680,-73.898767430,009b04
422,809642,Oak-Northern Red,Quercus,41.687410457,-73.898340239,009b04
423,809643,Crabapple,Malus,41.687651309,-73.898367502,ffff00
438,809658,Pine-Eastern White,Pinus,41.688205530,-73.898630790,009b04
447,809667,Ginkgo,Ginkgo,41.686890209,-73.898119403,009b04
450,809670,Ginkgo,Ginkgo,41.686396597,-73.897839700,009b04
455,809675,Fir-White,Abies,41.686137910,-73.897869023,009b04
462,809682,Juniper-Eastern Redcedar,Juniperus,41.685613716,-73.897779197,ffff00
487,809707,Beech-European,Fagus,41.686108135,-73.897778487,009b04
520,810165,Tuliptree,Liriodendron,41.687794622,-73.897452270,009b04
524,810169,Elm-American,Ulmus,41.687675452,-73.897055338,009b04
537,810182,Dogwood-Flowering,Cornus,41.687744341,-73.896645095,009b04
551,810197,Horsechestnut-Red,Aesculus,41.687129134,-73.896251842,009b04
556,810202,Oak-Scarlet,Quercus,41.686831004,-73.896806621,009b04
563,810209,Spruce-Norway,Picea,41.686623971,-73.896138523,009b04
571,810218,Honeylocust-Thornless Common,Gleditsia,41.685927121,-73.896629188,009b04
572,810219,Honeylocust-Thornless Common,Gleditsia,41.685865354,-73.896722685,009b04
575,810222,Cherry-Flowering,Prunus,41.686105493,-73.896943750,009b04
584,810231,Beech-American,Fagus,41.685495763,-73.896464711,009b04
589,810236,Redbud-Eastern,Cercis,41.685988658,-73.896160411,009b04
592,810239,Pine-Eastern White,Pinus,41.685745451,-73.896197255,009b04
602,810249,Yew-English,Taxus,41.685708867,-73.896078452,009b04
605,810252,Japanese Umbrella Pine,Sciadopitys,41.685553871,-73.896025692,009b04
621,810268,Tupelo-Black,Nyssa,41.685829403,-73.895587315,009b04
622,811282,Maple-Japanese,Acer,41.685749374,-73.895722258,009b04
632,811292,Magnolia,Magnolia,41.685543507,-73.895188776,009b04
642,811302,Spruce-Norway,Picea,41.685445052,-73.895563220,009b04
664,811324,Spruce-Norway,Picea,41.685092376,-73.895854700,009b04
